x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
1.291669505057581e-5,0.00011666727566897028,0.00031127850173691824,0.0006456281007442661,0.0011761255898273045,0.001970858682637581,0.0031092979624106785,0.004694569160873032,0.0068412287447605575,0.009702334166550912,0.013448691817808913,0.018277058512205183,0.024342564390593284,0.03182685728805736,0.04088119868815224,0.05166375269979935,0.06421076439468386,0.07860604029324054,0.09486142330088553
8.935030195496086e-6,7.610454604651217e-5,0.00019254153644375637,0.0003804196457695851,0.000661880347922569,0.0010601181902839306,0.0015984764191644817,0.002306331164889161,0.0032139138699646573,0.004364172471318101,0.00580295169752359,0.0075816872067125,0.009733141620025348,0.012298434146425929,0.015308773946414667,0.018801349051069477,0.02278131054588787,0.027279837992183698,0.03231754192652204
8.608671406058754e-6,7.335350467273577e-5,0.00018530962852728866,0.00036513769700989573,0.0006330265719089352,0.0010096291368263456,0.0015151340270179658,0.0021747691098638476,0.0030139150193435015,0.004068944944989688,0.005377731754188492,0.006981701601297129,0.008903758214051736,0.011172732879628961,0.013807121598564332,0.016829377870810073,0.02023355634060161,0.024036067655150168,0.02824435104863701
1.1858567700708756e-5,0.00010674400561564154,0.0002834089197362969,0.0005845826260716581,0.0010588101529765196,0.0017638543144123636,0.002766014520524937,0.0041504584421604325,0.006009924218975927,0.008467526933222625,0.011657933602510348,0.015734296526605972,0.020812429795997404,0.027030470030210675,0.034502912307522,0.043353218320623964,0.053609659951822895,0.0653457205366723,0.07858292425124483
9.086363712915404e-6,7.768078164179559e-5,0.0001968665162898626,0.00038902148633478616,0.0006761108602057537,0.001080630203312165,0.0016245433665063034,0.0023351310541761938,0.003239694038369601,0.004377251825763877,0.005788355342714068,0.007517292988756446,0.00958821217643,0.012031351804578198,0.014865425080516593,0.018112995290189268,0.021765807359504178,0.02583947522378278,0.03033996639406157
1.0218234925431411e-5,8.751466164934396e-5,0.00022225932115969832,0.0004402631208103264,0.0007672776520629799,0.0012301708997093125,0.0018557201871499719,0.00267723304997421,0.0037283383722721535,0.005056597709644374,0.006712000568170553,0.008749962129291713,0.011203500924145633,0.014114259466767809,0.017511645669501346,0.02143095643968187,0.025871080644135645,0.030860103138317992,0.03641466276645015
3.3411294802669895e-5,0.0002846244577028244,0.0007244757947335852,0.0014472318996612591,0.0025565514671898734,0.004173068690061895,0.006432828260868909,0.009510850668841856,0.013593801426677772,0.01892385261953817,0.025746298840235396,0.0343139493085291,0.044765893701085434,0.05725750977748178,0.07187354132161676,0.08870403847174113,0.10766031781180833,0.12875457748442287,0.15192346723704886
2.844994846054351e-5,0.00024333227697655011,0.0006195187012534104,0.0012342070731014058,0.002169383932687528,0.0035172209551880013,0.005378204193800298,0.007880753823306037,0.011159824800801523,0.01539380104465401,0.02076376827862997,0.027459017580763634,0.03558447195332562,0.04526383248168143,0.056572220652347564,0.06959533341608762,0.08428695544427629,0.10068492918432571,0.11877412054458363
2.2485692258730983e-5,0.00019097647553832344,0.00048151322752967293,0.0009478849161816698,0.001643054307200618,0.002621922993964829,0.003939300055620507,0.005664335009136885,0.007867051985790336,0.010644985341983606,0.014095853340871389,0.018320544976596156,0.02336373361710089,0.029278516699931173,0.03608456775963169,0.043806208301125416,0.05239120521929817,0.061841690082244584,0.0721347252923339
3.261032438621502e-5,0.0002899176821900685,0.0007634133617870723,0.0015672549407386338,0.0028328809943533513,0.004718782197479001,0.007408374608723524,0.011134415211255286,0.016139335912627305,0.022720380105521333,0.031160293948364816,0.041734066103495684,0.05456951937578196,0.06982051362418654,0.08756642860871228,0.10790392626958273,0.1307202506640858,0.15602620738248604,0.18373898168515088
